Customer Key,First Name,Last Name,Full Name,Age,Marital Status,Gender,Yearly Income,Total Children,DateFirstPurchase,DistanceFromStore,Customer City
11250,Shannon,Liu,Shannon Liu,59,M,Female,170000.00,3,2022-03-17,5-10 Miles,Woolston
11251,Xavier,Long,Xavier Long,87,S,Male,30000.00,4,2024-10-18,5-10 Miles,Haney
11252,Nicholas,Thompson,Nicholas Thompson,88,S,Male,90000.00,3,2022-08-14,2-5 Miles,Lemon Grove
11253,José,Hernandez,José Hernandez,76,M,Male,60000.00,2,2024-03-01,1-2 Miles,Victoria
11254,Johnathan,Vance,Johnathan Vance,87,M,Male,70000.00,4,2024-11-23,5-10 Miles,Burien
11255,Colin,Lin,Colin Lin,87,M,Male,70000.00,4,2024-02-23,5-10 Miles,Burien
11256,Katelyn,Hernandez,Katelyn Hernandez,86,M,Female,70000.00,4,2024-04-15,5-10 Miles,Lynnwood
11257,Jacqueline,Powell,Jacqueline Powell,87,S,Female,120000.00,1,2022-08-24,2-5 Miles,Newport Beach
11258,Xavier,Hill,Xavier Hill,87,M,Male,120000.00,1,2024-05-21,2-5 Miles,Palo Alto
11259,Victoria,Stewart,Victoria Stewart,55,M,Female,100000.00,4,2022-09-04,2-5 Miles,Salem
11260,Katelyn,Kelly,Katelyn Kelly,49,M,Female,110000.00,2,2024-02-05,2-5 Miles,Burlingame
11261,Stephanie,Collins,Stephanie Collins,55,M,Female,130000.00,1,2022-09-27,0-1 Miles,San Diego
11262,Jennifer,Simmons,Jennifer Simmons,50,M,Female,80000.00,4,2024-02-27,0-1 Miles,Port Hammond
11263,Trinity,Richardson,Trinity Richardson,55,M,Female,90000.00,5,2022-08-29,2-5 Miles,Burien
11264,Eduardo,Martin,Eduardo Martin,56,S,Male,90000.00,5,2024-01-02,0-1 Miles,Issaquah
11265,Elizabeth,Jones,Elizabeth Jones,55,M,Female,90000.00,5,2024-01-03,0-1 Miles,Kirkland
11266,Taylor,Howard,Taylor Howard,56,S,Female,90000.00,0,2022-09-10,5-10 Miles,Port Orchard
11267,David,Diaz,David Diaz,50,S,Male,120000.00,4,2022-09-17,2-5 Miles,Burlingame
11268,Katelyn,Carter,Katelyn Carter,56,M,Female,130000.00,2,2024-05-29,1-2 Miles,Coronado
11269,Ryan,Foster,Ryan Foster,50,M,Male,130000.00,2,2024-08-22,0-1 Miles,Daly City
11270,Robert,Lee,Robert Lee,50,M,Male,130000.00,2,2022-09-10,0-1 Miles,Lakewood
11271,Danielle,Reed,Danielle Reed,56,S,Female,150000.00,2,2022-09-27,1-2 Miles,San Francisco
11272,Lauren,Martinez,Lauren Martinez,63,S,Female,70000.00,4,2022-09-19,5-10 Miles,Beverly Hills
11273,Nathan,Lal,Nathan Lal,63,M,Male,90000.00,2,2024-05-14,10+ Miles,La Jolla
11274,Kyle,Foster,Kyle Foster,86,M,Male,50000.00,2,2022-08-29,5-10 Miles,Bellingham
11275,Jenny,Rai,Jenny Rai,86,M,Female,80000.00,4,2022-08-30,0-1 Miles,Colma
11276,Nancy,Chapman,Nancy Chapman,51,M,Female,80000.00,4,2024-01-29,2-5 Miles,Cliffside
11277,Charles,Jackson,Charles Jackson,57,M,Male,80000.00,4,2024-02-02,0-1 Miles,Royal Oak
11278,Jonathan,Phillips,Jonathan Phillips,56,S,Male,90000.00,0,2022-09-16,10+ Miles,Edmonds
11279,Amanda,Cook,Amanda Cook,51,M,Female,90000.00,0,2024-03-03,10+ Miles,Everett
11280,Robert,Collins,Robert Collins,56,M,Male,90000.00,0,2024-07-01,10+ Miles,Lynnwood
11281,Megan,Barnes,Megan Barnes,51,S,Female,110000.00,4,2022-09-13,5-10 Miles,Burbank
11282,Christian,Thomas,Christian Thomas,58,M,Male,90000.00,5,2022-08-31,1-2 Miles,Burien
11283,Arturo,Lal,Arturo Lal,57,M,Male,110000.00,1,2024-05-29,1-2 Miles,Berkeley
11284,Theresa,Serrano,Theresa Serrano,58,M,Female,110000.00,1,2024-02-06,1-2 Miles,Chula Vista
11285,Jeremy,Anderson,Jeremy Anderson,52,M,Male,120000.00,1,2024-07-27,2-5 Miles,Fremont
11286,Hunter,Griffin,Hunter Griffin,58,M,Male,170000.00,0,2022-09-21,2-5 Miles,Torrance
11287,Henry,Garcia,Henry Garcia,59,M,Male,70000.00,5,2024-01-29,5-10 Miles,Cliffside
11288,Cindy,Sanchez,Cindy Sanchez,47,M,Female,110000.00,1,2024-03-05,2-5 Miles,Burbank
11289,Maria,Carter,Maria Carter,53,M,Female,130000.00,1,2022-09-08,0-1 Miles,Downey
11290,Katelyn,Sanchez,Katelyn Sanchez,53,M,Female,130000.00,1,2022-09-20,2-5 Miles,Lakewood
11291,Jenna,Wright,Jenna Wright,53,M,Female,130000.00,1,2022-09-04,2-5 Miles,Lemon Grove
11292,Seth,Phillips,Seth Phillips,58,S,Male,150000.00,1,2022-09-15,0-1 Miles,San Gabriel
11293,Luke,Long,Luke Long,65,S,Male,60000.00,2,2024-02-24,1-2 Miles,Port Orchard
11294,Dalton,Clark,Dalton Clark,64,M,Male,60000.00,2,2024-09-25,1-2 Miles,Issaquah
11295,Taylor,Lewis,Taylor Lewis,66,S,Female,80000.00,2,2022-09-25,5-10 Miles,Concord
11296,Haley,Richardson,Haley Richardson,84,S,Female,50000.00,2,2022-09-01,5-10 Miles,Everett
11297,Noah,Coleman,Noah Coleman,85,S,Male,70000.00,4,2022-09-26,5-10 Miles,Burbank
11298,Jon,Luo,Jon Luo,85,M,Male,70000.00,4,2022-09-12,1-2 Miles,Chula Vista
11299,Orlando,Vazquez,Orlando Vazquez,84,M,Male,70000.00,4,2022-09-26,1-2 Miles,Burbank
11300,Fernando,Barnes,Fernando Barnes,60,M,Male,80000.00,5,2024-01-31,1-2 Miles,N. Vancouver
11301,Cameron,Rodriguez,Cameron Rodriguez,60,M,Male,80000.00,5,2024-06-09,5-10 Miles,Ballard
11302,Spencer,Russell,Spencer Russell,54,S,Male,90000.00,4,2022-09-06,1-2 Miles,Corvallis
11303,Julia,Coleman,Julia Coleman,59,S,Female,90000.00,4,2022-09-02,1-2 Miles,Edmonds
11304,Julia,Garcia,Julia Garcia,54,M,Female,100000.00,0,2024-03-20,5-10 Miles,Portland
11305,Sean,Evans,Sean Evans,60,M,Male,110000.00,3,2024-03-25,2-5 Miles,Chula Vista
11306,Micah,Zhou,Micah Zhou,60,M,Male,110000.00,3,2024-06-30,2-5 Miles,Coronado
11307,Hunter,Rodriguez,Hunter Rodriguez,60,M,Male,80000.00,2,2022-09-04,5-10 Miles,Daly City
11308,Ian,Gonzales,Ian Gonzales,66,M,Male,60000.00,2,2024-09-07,1-2 Miles,Oregon City
11309,Victoria,Lewis,Victoria Lewis,66,S,Female,60000.00,2,2024-07-09,5-10 Miles,Beaverton
11310,Erin,Sanders,Erin Sanders,61,S,Female,70000.00,3,2024-08-12,5-10 Miles,San Francisco
11311,Gabrielle,Lopez,Gabrielle Lopez,66,S,Female,70000.00,3,2024-04-18,1-2 Miles,Lynnwood
11312,Sara,Richardson,Sara Richardson,67,S,Female,70000.00,3,2024-05-17,5-10 Miles,Lynnwood
11313,Trevor,Jenkins,Trevor Jenkins,67,S,Male,70000.00,3,2024-05-07,5-10 Miles,Port Orchard
11314,Mya,Flores,Mya Flores,55,S,Female,70000.00,3,2024-02-25,1-2 Miles,Issaquah
11315,Hailey,Ward,Hailey Ward,66,S,Female,70000.00,3,2024-05-20,1-2 Miles,Port Orchard
11316,Luke,Allen,Luke Allen,66,M,Male,60000.00,3,2024-01-12,5-10 Miles,Langford
11317,Victoria,Russell,Victoria Russell,62,S,Female,40000.00,3,2022-09-01,5-10 Miles,Salem
11318,Jessica,Wilson,Jessica Wilson,67,S,Female,40000.00,3,2024-10-17,1-2 Miles,Edmonds
11319,Jade,Bailey,Jade Bailey,77,M,Female,70000.00,4,2022-09-09,1-2 Miles,Oakland
11320,Morgan,Hill,Morgan Hill,83,M,Female,80000.00,4,2024-06-15,5-10 Miles,Glendale
11321,Terrance,Raman,Terrance Raman,81,M,Male,90000.00,5,2024-02-23,5-10 Miles,Burien
11322,Sydney,Garcia,Sydney Garcia,82,M,Female,90000.00,5,2024-03-24,5-10 Miles,Bremerton
11323,Jose,Patterson,Jose Patterson,82,S,Male,120000.00,2,2022-09-10,5-10 Miles,Daly City
11324,Zachary,Anderson,Zachary Anderson,81,M,Male,90000.00,5,2022-09-26,1-2 Miles,Glendale
11325,Elijah,Ross,Elijah Ross,81,S,Male,90000.00,5,2022-09-19,5-10 Miles,Seattle
11326,Rafael,Xie,Rafael Xie,81,M,Male,130000.00,2,2022-09-15,0-1 Miles,Beverly Hills
11327,Jaime,Moreno,Jaime Moreno,80,M,Male,90000.00,5,2022-09-26,5-10 Miles,Burbank
11328,Julian,Griffin,Julian Griffin,80,M,Male,90000.00,5,2024-01-05,5-10 Miles,Newton
11329,Andy,Alvarez,Andy Alvarez,79,S,Male,90000.00,5,2022-09-25,5-10 Miles,Concord
11330,Ryan,Thompson,Ryan Thompson,80,M,Male,110000.00,2,2024-02-12,2-5 Miles,Oak Bay
11331,Samantha,Jenkins,Samantha Jenkins,51,M,Female,90000.00,4,2024-02-07,1-2 Miles,Shawnee
11332,Deanna,Ramos,Deanna Ramos,57,S,Female,10000.00,1,2022-10-15,0-1 Miles,Berlin
11333,Emily,Miller,Emily Miller,57,M,Female,20000.00,1,2022-03-21,0-1 Miles,Newcastle upon Tyne
11334,Nicole,Brown,Nicole Brown,59,M,Female,10000.00,1,2022-03-04,0-1 Miles,Stoke-on-Trent
11335,Carla,Raman,Carla Raman,48,M,Female,10000.00,1,2022-10-23,0-1 Miles,Hof
11336,Shaun,Raji,Shaun Raji,52,M,Male,20000.00,1,2023-09-27,0-1 Miles,Paris
11337,Jerome,Romero,Jerome Romero,58,M,Male,10000.00,1,2022-03-09,0-1 Miles,Watford
11338,Frank,Navarro,Frank Navarro,53,M,Male,20000.00,1,2022-10-11,0-1 Miles,Bonn
11339,Dennis,She,Dennis She,58,S,Male,20000.00,1,2023-10-07,0-1 Miles,Paris
11340,Melody,Munoz,Melody Munoz,78,M,Female,10000.00,1,2023-10-27,0-1 Miles,Paris
11341,Randy,Zeng,Randy Zeng,83,M,Male,20000.00,1,2022-04-11,0-1 Miles,Cheltenham
11342,Marshall,Wang,Marshall Wang,52,M,Male,30000.00,5,2024-07-12,0-1 Miles,Boulogne-sur-Mer
11343,Arthur,Carlson,Arthur Carlson,50,M,Male,10000.00,1,2022-04-04,0-1 Miles,Oxon
11344,Jessie,Jimenez,Jessie Jimenez,62,M,Female,10000.00,1,2022-05-13,0-1 Miles,Oxford
11345,Robin,Ramos,Robin Ramos,63,S,Female,10000.00,1,2023-10-22,0-1 Miles,Tremblay-en-France
11346,Deanna,Gutierrez,Deanna Gutierrez,59,S,Female,10000.00,2,2023-10-01,0-1 Miles,Paris
11347,Roy,Navarro,Roy Navarro,53,M,Male,10000.00,2,2024-03-16,0-1 Miles,Braunschweig
11348,Shawn,Rai,Shawn Rai,64,M,Male,10000.00,2,2024-03-31,0-1 Miles,Paderborn
11349,Mindy,Luo,Mindy Luo,60,M,Female,10000.00,2,2025-01-13,2-5 Miles,München
11350,Cara,Zhou,Cara Zhou,83,M,Female,30000.00,1,2024-02-05,0-1 Miles,Peterborough
11351,Anne,Ramos,Anne Ramos,75,S,Female,20000.00,1,2022-06-12,0-1 Miles,London
11352,Raymond,Rodriguez,Raymond Rodriguez,80,M,Male,10000.00,2,2024-05-01,0-1 Miles,Pantin
11353,Carrie,Ortega,Carrie Ortega,79,S,Female,30000.00,1,2022-06-12,0-1 Miles,Warrington
11354,Deanna,Suarez,Deanna Suarez,78,M,Female,20000.00,1,2024-12-03,0-1 Miles,Grevenbroich
11355,Roberto,Gutierrez,Roberto Gutierrez,77,M,Male,40000.00,1,2024-09-26,0-1 Miles,Wokingham
11356,Terrence,Carson,Terrence Carson,40,S,Male,10000.00,0,2022-05-10,2-5 Miles,Lavender Bay
11357,Ramon,Ye,Ramon Ye,41,S,Male,10000.00,0,2022-06-18,2-5 Miles,Caloundra
11358,Cynthia,Malhotra,Cynthia Malhotra,41,S,Female,10000.00,0,2022-06-28,0-1 Miles,Coffs Harbour
11359,Jarrod,Prasad,Jarrod Prasad,41,S,Male,10000.00,0,2022-06-13,0-1 Miles,Malabar
11360,Tyrone,Serrano,Tyrone Serrano,41,S,Male,10000.00,0,2022-06-27,2-5 Miles,Rockhampton
11361,Cindy,Ramos,Cindy Ramos,43,M,Female,10000.00,0,2024-10-01,0-1 Miles,Newcastle
11362,Damien,Shan,Damien Shan,42,M,Male,10000.00,0,2024-03-29,0-1 Miles,Cranbourne
11363,Julian,Ross,Julian Ross,42,S,Male,10000.00,0,2022-06-08,0-1 Miles,Melbourne
11364,Jennifer,Collins,Jennifer Collins,40,S,Female,10000.00,1,2022-06-07,2-5 Miles,Geelong
11365,Brittney,Sun,Brittney Sun,41,S,Female,10000.00,1,2022-05-31,1-2 Miles,Findon
11366,Virginia,Patel,Virginia Patel,40,M,Female,20000.00,0,2024-06-24,0-1 Miles,Seaford
11367,Calvin,Nara,Calvin Nara,41,M,Male,20000.00,0,2024-07-07,0-1 Miles,North Sydney
11368,Edward,Miller,Edward Miller,41,S,Male,10000.00,1,2022-06-24,1-2 Miles,Rockhampton
11369,Ashlee,Tang,Ashlee Tang,41,M,Female,20000.00,0,2024-07-05,0-1 Miles,Findon
11370,Alicia,Xu,Alicia Xu,42,M,Female,20000.00,0,2024-07-13,0-1 Miles,South Melbourne
11371,Lacey,Jai,Lacey Jai,42,M,Female,20000.00,0,2024-11-07,0-1 Miles,Rockhampton
11372,Wendy,Romero,Wendy Romero,42,S,Female,20000.00,0,2022-06-07,0-1 Miles,Brisbane
11373,Carly,Luo,Carly Luo,71,M,Female,30000.00,1,2024-08-27,0-1 Miles,Salzgitter
11374,Jimmy,Ortega,Jimmy Ortega,77,S,Male,30000.00,1,2024-04-15,0-1 Miles,Werne
11375,Francisco,Martinez,Francisco Martinez,77,M,Male,30000.00,1,2024-10-17,0-1 Miles,High Wycombe
11376,Lance,Vazquez,Lance Vazquez,77,S,Male,40000.00,1,2024-10-15,0-1 Miles,Liverpool
11377,David,Robinett,David Robinett,59,M,Male,30000.00,4,2024-02-28,0-1 Miles,Solingen
11378,Shannon,Liang,Shannon Liang,60,S,Female,10000.00,1,2023-10-17,2-5 Miles,Metz
11379,Gary,Vazquez,Gary Vazquez,49,M,Male,10000.00,1,2023-10-02,2-5 Miles,Boulogne-Billancourt
11380,Mitchell,Kumar,Mitchell Kumar,61,S,Male,20000.00,2,2022-10-11,1-2 Miles,Saarlouis
11381,Meredith,Raman,Meredith Raman,55,M,Female,20000.00,2,2022-06-12,2-5 Miles,London
11382,Edward,Patterson,Edward Patterson,51,M,Male,20000.00,2,2023-11-03,2-5 Miles,Roubaix
11383,Marie,Gill,Marie Gill,59,M,Female,30000.00,3,2025-01-01,0-1 Miles,Roissy en Brie
11384,Tiffany,Wang,Tiffany Wang,54,M,Female,30000.00,3,2024-08-02,0-1 Miles,Les Ulis
11385,Miguel,Allen,Miguel Allen,54,S,Male,30000.00,3,2024-07-06,0-1 Miles,York
11386,Jaclyn,Cai,Jaclyn Cai,54,M,Female,30000.00,3,2024-11-02,0-1 Miles,Darmstadt
11387,Megan,Ramirez,Megan Ramirez,61,S,Female,40000.00,3,2022-07-26,0-1 Miles,Gateshead
11388,Joseph,Martin,Joseph Martin,60,M,Male,40000.00,3,2022-07-03,0-1 Miles,York
11389,Karl,Shan,Karl Shan,44,S,Male,10000.00,1,2024-11-17,2-5 Miles,Duesseldorf
11390,Christine,Raji,Christine Raji,49,S,Female,10000.00,1,2024-11-07,2-5 Miles,Saint Germain en Laye
11391,Lindsay,Xie,Lindsay Xie,49,S,Female,10000.00,2,2024-10-26,0-1 Miles,Salzgitter
11392,Willie,Zhao,Willie Zhao,44,S,Male,10000.00,2,2024-03-29,0-1 Miles,Frankfurt
11393,Kurt,Pal,Kurt Pal,51,S,Male,10000.00,2,2024-07-16,0-1 Miles,Saint Ouen
11394,George,McDonald,George McDonald,50,S,Male,10000.00,2,2022-07-04,0-1 Miles,Milton Keynes
11395,Beth,Gutierrez,Beth Gutierrez,49,S,Female,30000.00,0,2022-11-14,0-1 Miles,Frankfurt
11396,Ian,Lopez,Ian Lopez,50,M,Male,10000.00,2,2024-10-26,0-1 Miles,Saarlouis
11397,Latoya,Shan,Latoya Shan,51,S,Female,20000.00,0,2024-07-07,0-1 Miles,Paris
11398,Colin,Nath,Colin Nath,50,S,Male,30000.00,0,2022-07-03,0-1 Miles,Newcastle upon Tyne
11399,Brenda,Mehta,Brenda Mehta,50,S,Female,30000.00,1,2024-04-13,0-1 Miles,Paris
11400,Franklin,Raji,Franklin Raji,45,S,Male,40000.00,0,2022-07-15,0-1 Miles,London
11401,Linda,Navarro,Linda Navarro,50,M,Female,40000.00,0,2023-10-28,0-1 Miles,Paris
11402,Kelli,Cai,Kelli Cai,50,M,Female,40000.00,0,2023-11-07,0-1 Miles,Orleans
11403,Nancy,Schmidt,Nancy Schmidt,45,S,Female,40000.00,0,2023-10-28,0-1 Miles,Saint Ouen
11404,Megan,Taylor,Megan Taylor,68,S,Female,10000.00,3,2024-02-10,0-1 Miles,Kassel
11405,Bonnie,Goel,Bonnie Goel,68,S,Female,10000.00,3,2024-03-31,0-1 Miles,Bonn
11406,Latoya,Xu,Latoya Xu,68,M,Female,20000.00,2,2023-11-04,2-5 Miles,Paris
11407,Mario,She,Mario She,68,M,Male,20000.00,2,2024-06-23,0-1 Miles,Münster
11408,Darren,Gill,Darren Gill,61,M,Male,10000.00,2,2024-03-05,0-1 Miles,London
11409,Jacqueline,Hayes,Jacqueline Hayes,46,S,Female,10000.00,2,2023-11-17,0-1 Miles,Saint Germain en Laye
11410,Maurice,Goel,Maurice Goel,51,M,Male,20000.00,1,2023-11-13,2-5 Miles,Paris
11411,Devin,Ross,Devin Ross,66,M,Male,80000.00,3,2024-08-04,2-5 Miles,Ingolstadt
11412,Sydney,Bryant,Sydney Bryant,66,S,Female,80000.00,4,2022-11-05,10+ Miles,Ingolstadt
11413,Megan,Stewart,Megan Stewart,66,M,Female,80000.00,4,2022-08-10,2-5 Miles,Gateshead
11414,Ian,Richardson,Ian Richardson,66,S,Male,80000.00,4,2022-08-13,10+ Miles,Kirkby
11415,Randy,She,Randy She,76,S,Male,90000.00,5,2024-08-16,10+ Miles,Darmstadt
11416,Katrina,Becker,Katrina Becker,75,M,Female,60000.00,3,2023-11-07,2-5 Miles,Croix
11417,Lacey,Zheng,Lacey Zheng,75,M,Female,70000.00,5,2023-11-04,10+ Miles,Pantin
11418,Rafael,Hu,Rafael Hu,75,S,Male,90000.00,5,2024-12-17,10+ Miles,Paderborn
11419,Kyle,Scott,Kyle Scott,75,M,Male,150000.00,3,2024-03-12,0-1 Miles,Watford
11420,Jordan,Turner,Jordan Turner,73,M,Male,100000.00,2,2023-11-01,10+ Miles,Roubaix
11421,Amy,Sun,Amy Sun,73,M,Female,110000.00,3,2022-11-03,5-10 Miles,Offenbach
11422,Dustin,Deng,Dustin Deng,73,M,Male,170000.00,4,2022-08-22,5-10 Miles,Liverpool
11423,Jasmine,Stewart,Jasmine Stewart,65,M,Female,80000.00,4,2022-12-10,2-5 Miles,Hamburg
11424,Pamela,Garcia,Pamela Garcia,61,M,Female,80000.00,4,2024-04-21,10+ Miles,Berlin
11425,Ariana,Gray,Ariana Gray,60,M,Female,90000.00,4,2023-11-22,10+ Miles,Metz
11426,Kristopher,Mehta,Kristopher Mehta,66,M,Male,110000.00,3,2024-04-09,10+ Miles,Braunschweig
11427,Desiree,Dominguez,Desiree Dominguez,66,M,Female,110000.00,2,2022-12-20,10+ Miles,Kiel
11428,Deanna,Perez,Deanna Perez,66,S,Female,120000.00,2,2022-12-05,10+ Miles,Poing
11429,Marco,Lopez,Marco Lopez,67,M,Male,80000.00,4,2023-12-14,10+ Miles,Sèvres
11430,Casey,Yuan,Casey Yuan,68,M,Female,90000.00,4,2024-03-19,10+ Miles,Bottrop
11431,Bryant,Garcia,Bryant Garcia,51,M,Male,110000.00,4,2022-12-21,10+ Miles,Hof
11432,Dominique,Prasad,Dominique Prasad,68,M,Female,80000.00,4,2023-12-10,10+ Miles,Roissy en Brie
11433,Maurice,Shan,Maurice Shan,68,M,Male,80000.00,5,2023-12-02,2-5 Miles,Tremblay-en-France
11434,Andre,Lopez,Andre Lopez,63,M,Male,170000.00,5,2024-06-15,0-1 Miles,West Sussex
11435,Robin,Romero,Robin Romero,70,S,Female,100000.00,3,2025-01-04,10+ Miles,Kiel
11436,Taylor,Cox,Taylor Cox,69,M,Female,160000.00,3,2024-05-22,10+ Miles,Watford
11437,Alfredo,Moreno,Alfredo Moreno,70,M,Male,90000.00,4,2024-12-19,10+ Miles,Villeneuve-d'Ascq
11438,Jenny,Nara,Jenny Nara,70,M,Female,130000.00,4,2024-02-05,0-1 Miles,Werne
11439,Janet,Munoz,Janet Munoz,72,M,Female,90000.00,4,2023-11-29,5-10 Miles,Paris La Defense
11440,Sergio,Weber,Sergio Weber,72,M,Male,80000.00,5,2024-03-27,5-10 Miles,Lille
11441,Erika,Gomez,Erika Gomez,73,M,Female,90000.00,5,2025-01-08,5-10 Miles,Paris
11442,Joseph,Harris,Joseph Harris,72,M,Male,90000.00,5,2024-09-29,10+ Miles,Tremblay-en-France
11443,Grace,Griffin,Grace Griffin,44,S,Female,60000.00,0,2022-06-07,2-5 Miles,Hobart
11444,Tina,Mehta,Tina Mehta,44,M,Female,70000.00,0,2022-06-01,10+ Miles,Bendigo
11445,Kari,Kim,Kari Kim,45,S,Female,70000.00,0,2022-06-06,10+ Miles,Silverwater
11446,Bethany,Chander,Bethany Chander,45,S,Female,70000.00,0,2022-06-18,10+ Miles,Lane Cove
11447,Jennifer,Roberts,Jennifer Roberts,45,M,Female,70000.00,0,2022-06-28,10+ Miles,Hervey Bay
11448,Kyle,Patterson,Kyle Patterson,45,S,Male,80000.00,0,2022-06-16,10+ Miles,Melbourne
11449,Alvin,Hu,Alvin Hu,45,M,Male,80000.00,0,2022-06-19,10+ Miles,Seaford
11450,Brett,Mehta,Brett Mehta,44,S,Male,130000.00,4,2022-06-29,0-1 Miles,Cloverdale
11451,Ruben,Muñoz,Ruben Muñoz,45,S,Male,70000.00,0,2022-07-29,10+ Miles,Newcastle
11452,Erika,Rubio,Erika Rubio,46,S,Female,80000.00,0,2022-07-11,10+ Miles,Caloundra
11453,Stanley,Malhotra,Stanley Malhotra,41,S,Male,80000.00,0,2022-07-15,10+ Miles,Hobart
11454,Melinda,Navarro,Melinda Navarro,46,S,Female,80000.00,0,2022-07-31,10+ Miles,Melbourne
11455,Ross,Sanz,Ross Sanz,46,M,Male,100000.00,0,2022-07-01,10+ Miles,Melton
11456,Jon,Gao,Jon Gao,45,M,Male,120000.00,5,2022-07-17,10+ Miles,St. Leonards
11457,Jaime,Gutierrez,Jaime Gutierrez,47,M,Female,90000.00,0,2022-07-17,10+ Miles,Wollongong
11458,Bianca,Liu,Bianca Liu,47,M,Female,100000.00,0,2024-03-30,10+ Miles,Springwood
11459,Tasha,Deng,Tasha Deng,47,S,Female,80000.00,0,2022-07-27,10+ Miles,Port Macquarie
11460,Melvin,Chande,Melvin Chande,42,S,Male,90000.00,0,2022-07-21,10+ Miles,Cranbourne
11461,Victor,Jimenez,Victor Jimenez,48,S,Male,90000.00,0,2022-07-31,10+ Miles,Lavender Bay
11462,Laura,Lin,Laura Lin,48,M,Female,110000.00,0,2022-07-16,10+ Miles,Matraville
11463,Alisha,Beck,Alisha Beck,48,M,Female,110000.00,0,2024-03-05,10+ Miles,Cloverdale
11464,Alejandro,Huang,Alejandro Huang,48,M,Male,90000.00,0,2022-07-22,10+ Miles,South Melbourne
11465,Louis,Luo,Louis Luo,49,M,Male,90000.00,0,2022-07-14,10+ Miles,Gold Coast
11466,Grant,Tang,Grant Tang,48,M,Male,150000.00,0,2024-05-22,10+ Miles,Lavender Bay
11467,Arturo,Zheng,Arturo Zheng,50,M,Male,170000.00,1,2024-07-31,0-1 Miles,St. Leonards
11468,Jaclyn,Andersen,Jaclyn Andersen,45,M,Female,40000.00,1,2022-08-08,1-2 Miles,York
11469,Edwin,Raji,Edwin Raji,47,S,Male,10000.00,0,2024-08-09,1-2 Miles,York
11470,Jay,Suarez,Jay Suarez,46,S,Male,20000.00,0,2023-01-22,0-1 Miles,Stuttgart
11471,Latasha,Suarez,Latasha Suarez,46,S,Female,30000.00,0,2024-05-17,2-5 Miles,Chatou
11472,Kenneth,Kumar,Kenneth Kumar,57,S,Male,60000.00,3,2022-07-26,5-10 Miles,Hawthorne
11473,Grace,Henderson,Grace Henderson,39,S,Female,20000.00,0,2024-06-02,1-2 Miles,Drancy
11474,Melvin,Xu,Melvin Xu,40,S,Male,20000.00,0,2024-09-26,1-2 Miles,Peterborough
11475,Cesar,Subram,Cesar Subram,41,S,Male,30000.00,0,2024-04-23,1-2 Miles,London
11476,Erika,Navarro,Erika Navarro,45,M,Female,40000.00,1,2024-11-01,1-2 Miles,Kirkby
11477,Tristan,Hughes,Tristan Hughes,41,S,Male,30000.00,0,2024-09-25,1-2 Miles,Darmstadt
11478,Billy,Hernandez,Billy Hernandez,41,S,Male,30000.00,0,2024-04-19,2-5 Miles,Sèvres
11479,Darryl,Wu,Darryl Wu,47,M,Male,40000.00,1,2023-12-05,1-2 Miles,Saint Ouen
11480,Colleen,Ma,Colleen Ma,41,M,Female,40000.00,1,2023-12-25,1-2 Miles,Tremblay-en-France
11481,Erica,Hu,Erica Hu,47,M,Female,40000.00,1,2023-01-27,1-2 Miles,Braunschweig
11482,Adrienne,Torres,Adrienne Torres,47,S,Female,30000.00,0,2022-09-08,1-2 Miles,Warrington
11483,Calvin,Chande,Calvin Chande,42,M,Male,40000.00,1,2023-12-22,0-1 Miles,Paris
11484,Erick,Sai,Erick Sai,42,S,Male,40000.00,2,2023-01-02,0-1 Miles,Neunkirchen
11485,Donald,Chandra,Donald Chandra,47,M,Male,40000.00,2,2022-09-14,0-1 Miles,Esher-Molesey
11486,Ariana,Rogers,Ariana Rogers,43,S,Female,10000.00,0,2024-11-24,1-2 Miles,Erlangen
11487,Morgan,Jones,Morgan Jones,48,S,Female,10000.00,0,2024-12-15,1-2 Miles,Dunkerque
11488,Jermaine,Lopez,Jermaine Lopez,48,S,Male,20000.00,0,2022-10-28,1-2 Miles,London
11489,Deborah,Goel,Deborah Goel,49,S,Female,20000.00,0,2022-10-28,1-2 Miles,Oxford
11490,Danny,Rubio,Danny Rubio,49,S,Male,20000.00,0,2024-04-04,0-1 Miles,Paris La Defense
11491,Andre,Perez,Andre Perez,43,M,Male,20000.00,0,2022-11-07,0-1 Miles,London
11492,Terrence,Chander,Terrence Chander,43,S,Male,30000.00,0,2023-02-11,2-5 Miles,Eilenburg
11493,Dawn,Wu,Dawn Wu,49,S,Female,40000.00,2,2022-11-14,1-2 Miles,London
11494,Jimmy,Gutierrez,Jimmy Gutierrez,49,S,Male,40000.00,2,2022-12-23,1-2 Miles,Runcorn
11495,Francis,Jimenez,Francis Jimenez,48,S,Male,40000.00,2,2024-10-26,1-2 Miles,Bonn
11496,Gary,Ortega,Gary Ortega,49,S,Male,40000.00,2,2022-11-30,0-1 Miles,Warrington
11497,Katrina,Nath,Katrina Nath,44,S,Female,40000.00,2,2024-11-04,1-2 Miles,Newcastle upon Tyne
11498,Arturo,Sun,Arturo Sun,46,S,Male,40000.00,3,2024-02-28,1-2 Miles,Cliffside
11499,Pedro,Vance,Pedro Vance,45,S,Male,40000.00,3,2024-04-06,1-2 Miles,Concord
